contract_address,id,is_successful,tx_hash,block_number,block_hash,network,tx_index,log_index
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0,true,0xda5183a0b692d0fe35fb8ce108e8839c26f43fa1adec4374f7a3d98082defdfe,7,0xa7a04e8989355e62b6b6706bbeb3a8b63dd7841a2cd78bba997891cf84388f0a,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,1,false,0x9ae78f13546f3e4a88ac62e698a9236cbf2e3d72c79bd3eeafc7bbbc78a3adab,21,0x9cb901d42354acdcf78bf1ada6917e1831e7ddc198e712582c814effc7da90c2,anvil
